"dwc.scientificName","freq"
"Barbatula barbatula",7
"Bathyraja trachura",7
"Blenniella caudolineata",7
"Carangidae",7
"Carangoides ruber",7
"Carapus bermudensis",7
"Careproctus sp.",7
"Carpiodes sp.",7
"Catostomus latipinnis",7
"Catostomus sp.",7
"Chaetodon miliaris",7
"Chaetodon vagabundus",7
"Characidium steindachneri",7
"Chela cachius",7
"Chromis punctipinnis",7
"Cirrhilabrus punctatus",7
"Citharichthys gilberti",7
"Citharichthys xanthostigma",7
"Conger oceanicus",7
"Coryphaenoides acrolepis",7
"Creagrutus beni",7
"Creagrutus sp.",7
"Crossorhombus kobensis",7
"Dallia pectoralis",7
"Dorosoma chavesi",7
"Echidna polyzona",7
"Engraulis encrasicolus",7
"Etheostoma coosae",7
"Etheostoma moorei",7
"Etheostoma rafinesquei",7
"Etheostoma spectabile uniporum",7
"Etropus crossotus",7
"Eucinostomus melanopterus",7
"Farlowella kneri",7
"Gila atraria",7
"Glyptothorax cavia",7
"Glyptothorax trilineatus",7
"Gobiesox maeandricus",7
"Gonostoma bathyphilum",7
"Gymnocanthus galeatus",7
"Gymnothorax chilospilus",7
"Halargyreus johnsonii",7
"Halichoeres chrysus",7
"Halichoeres garnoti",7
"Holoshesthes pequira",7
"Istiblennius dussumieri",7
"Lepidocephalichthys annandalei",7
"Lepophidium jeannae",7
"Lethrinus rubrioperculatus",7
"Liopropoma susumi",7
"Loxodon macrorhinus",7
"Lumpenus sagitta",7
"Lutjanus fulvus",7
"Lutjanus synagris",7
"Luxilus cerasinus",7
"Lycodes brevipes",7
"Magnisudis atlantica",7
"Menticirrhus sp.",7
"Mylocheilus caurinus",7
"Myripristis berndti",7
"Myrophis punctatus",7
"Notropis chrosomus",7
"Notropis harperi",7
"Notropis lutipinnis",7
"Notropis petersoni",7
"Notropis semperasper",7
"Notropis xaenocephalus",7
"Oligocottus snyderi",7
"Oncorhynchus keta",7
"Ophidion antipholus",7
"Ophidion robinsi",7
"Ophiodon elongatus",7
"Oplopomus oplopomus",7
"Oreoleuciscus sp.",7
"Othonocheirodus eigenmanni",7
"Oxymonacanthus longirostris",7
"Pagrus pagrus",7
"Parupeneus multifasciatus",7
"Peprilus burti",7
"Peprilus triacanthus",7
"Percichthys melanops",7
"Percina palmaris",7
"Phaeoptyx pigmentaria",7
"Pimelodus sp. h",7
"Poeciliidae",7
"Polydactylus octonemus",7
"Polyipnus triphanos",7
"Pristigenys alta",7
"Pseudomugil signifer",7
"Psilorhynchus sucatio",7
"Pterois antennata",7
"Pterois radiata",7
"Pteronotropis welaka",7
"Scophthalmus aquosus",7
"Sebastapistes tinkhami",7
"Sebastes maliger",7
"Selar crumenophthalmus",7
"Selene setapinnis",7
"Seriola dumerili",7
"Serranus tortugarum",7
"Siganus doliatus",7
"Sphoeroides parvus",7
"Squatina californica",7
"Steindachnerina guentheri",7
"Stellifer lanceolatus",7
"Stethojulis strigiventer",7
"Stomias boa",7
"Sufflamen chrysopterum",7
"Synodus intermedius",7
"Thalassoma duperrey",7
"Thysanophrys chiltonae",7
"Trachinotus falcatus",7
"Trachinotus paitensis",7
"Trachurus symmetricus",7
