"Collector","Count"
"horizon",3
"hubbard",3
"indiana",3
"j.a.f",3
"j.n",3
"j.r.manning",3
"j.t",3
"jacob",3
"jan",3
"jane",3
"janis",3
"jon",3
"jose",3
"jouy",3
"kana",3
"karr",3
"keith",3
"kelley",3
"keoki",3
"krefft",3
"kugler",3
"laura",3
"lesueur",3
"lima",3
"linder",3
"lloyd",3
"lopez",3
"luke",3
"m.s",3
"mabee",3
"manigault",3
"masch",3
"maul",3
"mayer",3
"mccomb",3
"mcfarland",3
"mcgrady",3
"merino",3
"montes",3
"mosier",3
"murray",3
"museu",3
"müller",3
"n.l",3
"nathan",3
"nautilus",3
"neuman",3
"o'hara",3
"observatory",3
"oca",3
"oceanographer",3
"océanographique",3
"oyster",3
"p.c.j",3
"p.u",3
"patricia",3
"paula",3
"paynter",3
"pearson",3
"phil",3
"pickman",3
"pierson",3
"pietsch",3
