"Collector","Count"
"dab",2
"deborah",2
"dillaplian",2
"domsky",2
"donaldson",2
"e.o",2
"ecology",2
"endo",2
"et.al",2
"evermann",2
"faggard",2
"families",2
"fehlman",2
"field",2
"figueroa",2
"fisherman",2
"flake",2
"florida",2
"floyed",2
"foggard",2
"frey",2
"from",2
"g.k",2
"gerstung",2
"gittings",2
"glass",2
"gleastine",2
"goff",2
"goomex",2
"grubb",2
"gsb",2
"guppy",2
"hailey",2
"halloran",2
"hazzard",2
"heike",2
"henlopen",2
"herwig",2
"hodgin",2
"hoover",2
"hopkins",2
"horton",2
"houston",2
"iida",2
"illinois",2
"j.e",2
"j.l",2
"jepson",2
"joe",2
"johnston",2
"kaiyo",2
"kiel",2
"kirby",2
"knight",2
"kristmondsdottir",2
"l.d",2
"l.s",2
"l.w",2
"lady",2
"laird",2
"lambs",2
"landry",2
"lantz",2
"latta",2
"lbb",2
"leggett",2
"levy",2
"linam",2
"littleford",2
"lobson",2
"loftus",2
"lrr",2
"ludeman",2
"mandrak",2
"manning",2
"march",2
"mark",2
"marlene",2
"maru",2
"mary",2
"marzola",2
"mathus",2
"mauldin",2
"mcclung",2
"mcgaffey",2
"melissa",2
"monroe",2
"morrison",2
"moyle",2
"mundel",2
"neely",2
"neighbor",2
"nelson",2
"newcomb",2
"nipper",2
"not",2
"oliveri",2
"orel",2
"paschall",2
"pkz",2
"platonia",2
"putt",2
"rice",2
"rig",2
"rm",2
"roe",2
"rosen",2
"satapoomin",2
"schulle",2
"science",2
"serns",2
"simm",2
"sivasothi",2
"snelson",2
"sorting",2
"sparrow",2
"spear",2
"sting",2
"study",2
"surat",2
"t.f",2
"t.t",2
"tamurf",2
"timothy",2
"ton",2
"trip",2
"tyler",2
"univ",2
"vandenbaum",2
"vaughan",2
"velez",2
"vetorino",2
"voss",2
"walters",2
"webb",2
"welch",2
"wickwire",2
"wildlife",2
"withe",2
"wjk",2
"wottring",2
"wray",2
"yerger",2
"zachary",2
"ziegler",2
"18b",1
"8th",1
"a.aminos",1
"a.i",1
"a.l",1
