"Collector","Count"
"kudamrongsawat",2
"l.r",2
"laabs",2
"laud",2
"laura",2
"liden",2
"local",2
"lopez",2
"lorz",2
"lowery",2
"lucas",2
"lukens",2
"lutz",2
"m.klutho",2
"m.l.warren",2
"m.prorancha",2
"malbrough",2
"margolis",2
"marjorie",2
"marley",2
"mauldin",2
"maydem",2
"mcafee",2
"mccants",2
"mcmullough",2
"mcquade",2
"medlin",2
"meffe",2
"mercado",2
"mesing",2
"metcalf",2
"moller",2
"morando",2
"morey",2
"moyle",2
"murphy",2
"myers",2
"n.f",2
"nad",2
"nadeau",2
"naftel",2
"national",2
"nava",2
"nixon",2
"noffsinger",2
"o'brien",2
"o'donnell",2
"p.h",2
"palsson",2
"parauka",2
"pietsch",2
"pitts",2
"plstania",2
"pondella",2
"pratt",2
"push",2
"quincy",2
"r.l.shipp",2
"r.ma",2
"r.v",2
"raulston",2
"rayner",2
"recreation",2
"reeves",2
"rice",2
"richards",2
"riddle",2
"rising",2
"rouji",2
"ryan",2
"sakai",2
"sal'nikov",2
"salatto",2
"schaster",2
"schneider",2
"schueler",2
"schwalbe",2
"scoggan",2
"seller",2
"seng",2
"serafim",2
"shafi",2
"shinohara",2
"shrimper",2
"silva",2
"silver",2
"song",2
"sorenson",2
"spelman",2
"spencer",2
"spitzler",2
"stacey",2
"station",2
"streets",2
"student",2
"studies",2
"study",2
"t.k",2
"t.p",2
"t.shepard",2
"t.w",2
"thomson",2
"tiuttle",2
"to",2
"tollentino",2
"tolley",2
"topham",2
"tumpkin",2
"ulm",2
"underhill",2
"usa",2
"usgs",2
"utclass",2
"v.schneider",2
"veris",2
"verna",2
"vernarsky",2
"vines",2
"vorhies",2
"vpi",2
"waldman",2
"wallace",2
"wallas",2
"walter",2
"west",2
"whitworth",2
"wiley",2
"will",2
"willock",2
"yadav",2
"yelverton",2
"zorach",2
"a.g",1
"a.s",1
"abdoli",1
"abston",1
"ager",1
"ahmad",1
"ajcb",1
"albanese",1
"albertson",1
"aleem",1
"alex",1
"allee",1
"allibone",1
"allii",1
"almeida",1
"altaras",1
"amd",1
"american",1
"analysts",1
"anglin",1
"annett",1
"antell",1
"antley",1
"arbuckle",1
"arion",1
"arnold",1
"arnt",1
"arthur",1
"arvizo",1
"ashby",1
"asmis",1
"auden",1
"authority",1
"averett",1
"axtell",1
"b.e",1
"b.k",1
"b.lueck",1
"b.martin",1
"babbar",1
"badger",1
"baird",1
"bane",1
"barba",1
"beak",1
"beck",1
"beddow",1
"belhm",1
"benedict",1
"benny",1
"bentzien",1
"beny",1
"bernier",1
"bertwell",1
"bibbs",1
"bielawski",1
"bier",1
"bill",1
