"dwc.scientificName","freq"
"Myxine limosa",34
"Oneirodidae",34
"Porichthys ephippiatus",34
"Prionurus punctatus",34
"Selene peruviana",34
"Serrivomeridae",34
"Trachinotus rhodopus",34
"Alepisaurus borealis",33
"Aulorhynchus flavidus",33
"Bellator xenisma",33
"Dactylagnus mundus",33
"Desmodema lorum",33
"Diretmus argenteus",33
"Entosphenus tridentatus",33
"Epinephelus analogus",33
"Euthynnus lineatus",33
"Gymnothorax equatorialis",33
"Lestidiops pacificus",33
"Microlepidotus inornatus",33
"Myctophum affine",33
"Ophichthus triserialis",33
"Ranzania laevis",33
"Sebastes melanostomus",33
"Sectator ocyurus",33
"Syacium latifrons",33
"Brotula clarkae",32
"Caristius",32
"Coccorella atlantica",32
"Enneanectes macrops",32
"Facciolella equatorialis",32
"Girella simplicidens",32
"Gobiesox adustus",32
"Lutjanus viridis",32
"Malacoctenus afuerae",32
"Melanocetus murrayi",32
"Mola mola",32
"Sebastes levis",32
"Tomicodon myersi",32
"Trichiurus nitens",32
"Argyropelecus olfersi",31
"Bollmannia",31
"Brachyistius aletes",31
"Cheilopogon cyanopterus",31
"Clupea pallasii",31
"Dolichopteryx longipes",31
"Elops affinis",31
"Enchelycore octavianus",31
"Hirundichthys oxycephalus",31
"Lampanyctus macropterus",31
"Lepophidium prorates",31
"Linophryne",31
"Lophiodes caulinaris",31
"Mycteroperca prionura",31
"Opistognathus rhomaleus",31
"Opistognathus rosenblatti",31
"Photostomias",31
"Stomias affinis",31
"Syngnathus",31
"Achirus mazatlanus",30
"Anchoa ischana",30
"Apogon guadalupensis",30
"Aruma histrio",30
"Astronesthes cyaneus",30
"Cebidichthys violaceus",30
"Cypselurus angusticeps",30
"Diaphus fulgens (form a)",30
"Diaphus rafinesquii",30
"Diodon hystrix",30
"Lepidopsetta bilineata",30
"Malacoctenus tetranemus",30
"Nemichthys",30
"Physiculus rastrelliger",30
"Psenes arafurensis",30
"Scarus rubroviolaceus",30
"Anchoa starksi",29
"Bolinichthys",29
"Ctenogobius sagittula",29
"Dolichopteryx",29
"Haemulon sexfasciatum",29
"Haemulon steindachneri",29
"Heterostichus rostratus rostratus",29
"Lestidiops",29
"Lycenchelys camchatica",29
"Mycteroperca xenarcha",29
"Nezumia liolepis",29
"Poecilia latipinna",29
"Rondeletia loricata",29
"Scomberomorus sierra",29
"Sebastes helvomaculatus",29
"Sphyraena lucasana",29
"Sufflamen verres",29
"Syacium",29
"Syngnathus euchrous",29
"Zapteryx exasperata",29
"Antennatus strigatus",28
"Artedius notospilotus",28
"Avocettina",28
"Caulolatilus affinis",28
"Cetomimus",28
"Chloroscombrus orqueta",28
"Coryphaenoides yaquinae",28
"Embassichthys bathybius",28
"Gobiesox maeandricus",28
"Gobulus crescentalis",28
"Hypsurus caryi",28
"Isurus oxyrinchus",28
"Kyphosus elegans",28
"Lagocephalus lagocephalus",28
"Lycenchelys crotalinus",28
"Malacoctenus ebisui",28
"Psenes pacificus",28
"Pseudoscopelus",28
"Raja rhina rhina",28
"Symphurus chabanaudi",28
"Synodus sechurae",28
"Urobatis maculatus",28
"Decodon melasma",27
"Ectreposebastes imus",27
"Enneanectes glendae",27
"Epinephelus",27
"Etrumeus acuminatus",27
"Haemulon scudderi",27
"Hemilepidotus jordani",27
"Hippoglossina tetrophthalma",27
"Icelinus tenuis",27
"Melamphaidae",27
"Nannobrachium phyllisae",27
"Xeneretmus triacanthus",27
"Ammodytes hexapterus",26
"Anchoa curta",26
"Apogon dovii",26
"Atherinops affinis insularum",26
"Caranx marginatus",26
"Cheilopogon exsiliens",26
"Chromis limbaughi",26
"Coryphaenoides armatus",26
"Desmodema polystictum",26
"Hippoglossoides elassodon",26
"Leiocottus hirundo",26
"Leuresthes sardina",26
"Linophrynidae",26
"Myctophum phengodes",26
"Nannobrachium fernae",26
"Nemichthys larseni",26
"Nomeus gronovii",26
"Ogilbia davidsmithi",26
"Ophidion imitator",26
"Opisthoproctus soleatus",26
"Parmaturus xaniurus",26
"Phaenomonas pinnata",26
"Pristigenys serrula",26
"Rimicola muscarum",26
"Sebastes ovalis",26
"Zu cristatus",26
"",25
"Aluterus monoceros",25
"Anarrhichthys ocellatus",25
"Aristostomias xenostoma",25
"Arothron setosus",25
"Astronesthes",25
"Beringraja binoculata",25
"Bothus",25
"Chriolepis",25
"Diaphus regani",25
"Diaphus signatus",25
"Hoplopagrus guentheri",25
"Icelinus filamentosus",25
"Lestidium bigelowi",25
"Liopropoma fasciatum",25
"Myctophum selenoides",25
"Nansenia candida",25
"Oneirodes acanthias",25
"Opistognathus mexicanus",25
"Pontinus furcirhinus",25
"Radulinus asprellus",25
"Scorpaenidae",25
"Sebastes ensifer",25
"Serranus aequidens",25
"Trachipterus",25
"Amarsipus carlsbergi",24
"Bothidae",24
"Brama japonica",24
"Brosmophycis marginata",24
"Calamus taurinus",24
"Diogenichthys panurgus",24
"Diplophos",24
"Dolicholagus longirostris",24
"Gerres cinereus",24
"Gigantactis",24
"Gobiesox eugrammus",24
"Haemulopsis elongatus",24
"Halichoeres",24
"Lutjanus novemfasciatus",24
"Malacoctenus margaritae",24
"Mustelus henlei",24
"Nannobrachium gibbsi",24
"Phtheirichthys lineatus",24
"Pleuronichthys ocellatus",24
"Scopelopsis multipunctatus",24
"Sebastes babcocki",24
"Sebastes melanops",24
"Spirinchus starksi",24
"Starksia fulva",24
"Tripterygion",24
"Alepocephalidae",23
"Aluterus scriptus",23
"Azurina hirundo",23
"Bathylagidae",23
"Bathyraja trachura",23
"Diplectrum sciurus",23
"Eptatretus mcconnaugheyi",23
"Esselenichthys carli",23
"Gillellus semicinctus",23
"Halichoeres chierchiae",23
"Heteropriacanthus cruentatus",23
"Heterostichus rostratus guadalupensis",23
"Hypsopsetta guttulata guttulata",23
"Lobotes pacificus",23
"Lyconema barbatum",23
"Melamphaes macrocephalus",23
"Mirorictus taaningi",23
"Nannobrachium atrum",23
"Ogcocephalus darwini",23
"Opistognathus punctatus",23
"Plectobranchus evides",23
"Psenes pellucidus",23
"Rhizoprionodon longurio",23
"Scorpaena",23
"Thunnus albacares",23
"Zanclus cornutus",23
"Anchoa lucida",22
"Anchoa mundeoloides",22
"Bathymaster signatus",22
"Chlopsidae",22
"Citharichthys gilberti",22
"Daector dowi",22
"Diodon eydouxii",22
"Diplectrum euryplectrum",22
"Diplectrum macropoma",22
"Haemulon maculicauda",22
"Heteroconger digueti",22
"Heterodontus mexicanus",22
"Holtbyrnia",22
"Lampanyctus turneri",22
"Lile stolifera",22
"Lutjanus peru",22
"Melamphaes danae",22
"Myctophum selenops",22
"Neoclinus stephensae",22
"Occidentarius platypogon",22
"Oligoplites altus",22
"Ophiogobius histrio",22
"Opisthonema berlangai",22
"Opostomias mitsuii",22
"Orthopristis chalceus",22
"Quassiremus nothochir",22
"Remora australis",22
"Rimicola dimorpha",22
"Scarus ghobban",22
"Scopelogadus",22
"Sebastes alutus",22
"Semotilus atromaculatus atromaculatus",22
"Xanthichthys mento",22
"Agonopsis sterletus",21
"Antimora rostrata",21
"Astronesthidae",21
"Bathophilus kingi",21
"Caranx melampygus",21
"Chaenomugil proboscideus",21
"Doryrhamphus melanopleura melanopleura",21
"Echiodon exsilium",21
"Gasterosteus aculeatus",21
"Heterodontus",21
"Lepomis cyanellus",21
"Luvarus imperialis",21
"Monolene asaedai",21
"Mugil",21
"Mycteroperca jordani",21
"Paraconger dentatus",21
"Phanerodon atripes",21
"Porichthys myriaster myriaster",21
"Prognathodes falcifer",21
"Psettichthys melanostictus",21
"Remora osteochir",21
"Scopelosaurus hoedti",21
"Seriola rivoliana",21
"Spirinchus thaleichthys",21
"Stellerina xyosterna",21
"Symphurus prolatinaris",21
"Uropterygius",21
"Acanthurus",20
"Acanthurus triostegus",20
"Albula",20
"Amphistichus koelzi",20
"Borostomias elucens",20
"Cyclothone spp.",20
"Gobiidae",20
"Haemulopsis leuciscus",20
"Hirundichthys",20
"Holacanthus clarionensis",20
"Hyperprosopon anale",20
"Hypomesus pretiosus",20
"Kali kerberti",20
"Katsuwonus pelamis",20
"Lethops connectens",20
"Myxine hubbsi",20
"Pholis laeta",20
"Pimephales notatus",20
"Podothecus accipenserinus",20
"Rathbunella alleni",20
"Scarus perrico",20
"Scorpaena plumieri",20
"Stegastes leucorus",20
"Symphurus gorgonae",20
