"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"70% ETHANOL","uwfc","adult collection","uw 001717","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021466","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028628","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000750","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028536","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016359","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012951","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019540","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013082","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002663","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000845","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 009994","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000496","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001122","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 029305","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027217","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005257","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019564","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 029758","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008700","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006359","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003762","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018988","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006469","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012770","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027483","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002372","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014907","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007236","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 040952","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019551","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014155","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 010294","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027740","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025467","EtOH","","",NA,NA,NA,86
