"dwc.scientificName","freq"
"Icelinus burchami",8
"Istiblennius coronatus",8
"Lampetra kessleri",8
"Lepomis punctatus",8
"Liparis miostomus",8
"Lycenchelys ratmanovi",8
"Melanocetus",8
"Moringua javanica",8
"Mulloidichthys flavolineatus",8
"Myctophum brachygnathum",8
"Myripristis violacea",8
"Notropis stilbius",8
"Paraliparis mento",8
"Paraliparis paucidens",8
"Parupeneus cyclostomus",8
"Pelates quadrilineatus",8
"Pentapus caninus",8
"Plotosus anguillaris",8
"Poromitra megalops",8
"Psychrolutes sigalutes",8
"Pterois antennata",8
"Pterois radiata",8
"Rhinecanthus aculeatus",8
"Scopelogadus",8
"Scorpaenopsis diabolus",8
"Sebastapistes mauritiana",8
"Sebastes glaucus",8
"Sebastes levis",8
"Sebastes rosaceus",8
"Spratelloides delicatulus",8
"Tarletonbeania",8
"Tetraodon immaculatus",8
"Thalassoma quinquevittatum",8
"Uropterygius marmoratus",8
"Variola louti",8
"Abudefduf curacao",7
"Abudefduf zonatus",7
"Amblygobius sphynx",7
"Anampses caeruleopunctatus",7
"Antennarius avalonis",7
"Antennarius nummifer",7
"Antennarius ocellatus",7
"Anyperodon leucogrammicus",7
"Arctoscopus japonicus",7
"Aspidophoroides monopterygius",7
"Astronesthes",7
"Astroscopus y-graecum",7
