"dwc.scientificName","freq"
"Microctenopoma nanum",40
"Monopterus albus",40
"Myctophum",40
"Oncorhynchus mykiss",40
"Paragobiodon",40
"Plesiops corallicola",40
"Porichthys",40
"Pseudojulis notospilus",40
"Pterois miles",40
"Rhamdia wagneri",40
"Sebastolobus alascanus",40
"Alionematichthys piger",39
"Ancistrus",39
"Butis butis",39
"Caranx lugubris",39
"Caranx tille",39
"Cephalopholis microprion",39
"Cottus",39
"Dactyloptena gilberti",39
"Epinephelus suillus",39
"Eupomacentrus rectifraenum",39
"Geophagus surinamensis",39
"Gila bicolor",39
"Gila robusta",39
"Halieutaea fumosa",39
"Heniochus acuminatus",39
"HOLOCENTRIDAE",39
"Holocentrus suborbitalis",39
"Hyporhamphus quoyi",39
"Icelinus filamentosus",39
"Istiblennius lineatus",39
"Lagocephalus laevigatus",39
"Myoxocephalus quadricornis",39
"Oncorhynchus gorbuscha",39
"Oxycheilinus bimaculatus",39
"Pennahia macrophthalmus",39
"Pleuragramma antarcticum",39
"Raiamas guttatus",39
"Salvelinus fontinalis",39
"Selar boops",39
"Stiphodon caeruleus",39
"Synbranchus marmoratus",39
"Trachinotus carolinus",39
"Acanthurus bahianus",38
"Acipenser transmontanus",38
"Acrocheilus alutaceus",38
"Atheresthes stomias",38
"Coryphaenoides armatus",38
"COTTIDAE",38
"CYPRINIDAE",38
"Cyprinodon macularius",38
"Diodon hystrix",38
"ENGRAULIDAE",38
"Eucinostomus californiensis",38
"Exocoetus monocirrhus",38
"Exyrias belissimus",38
"Gephyrocharax",38
