"dwc.scientificName","freq"
"Larimus breviceps",29
"Loricaria carinata",29
"Malacanthus plumieri",29
"Moenkhausia chrysargyrea",29
"Moenkhausia megalops",29
"Moxostoma grammarion",29
"Myrichthys colubrinus",29
"Pachypops",29
"Pseudophichthys splendens",29
"Pygocentrus nattereri",29
"Rhabdolichops electrogrammus",29
"Sternarchella terminalis",29
"Trachinotus ovatus",29
"Acestrorhynchus falcatus",28
"Adontosternarchus nebulosus",28
"Aluterus scripta",28
"Apistogramma macmasteri",28
"Arcos macrophthalmus",28
"Bryconops affinis",28
"Canthigaster margaritatus",28
"Carangoides caeruleopinnatus",28
"Chaetodon sedentarius",28
"Chaetodon trifascialis",28
"Chaetodon unimaculatus",28
"Chologaster cornuta",28
"Chromis dimidiatus",28
"Chromis opercularis",28
"Cirripectes castaneus",28
"Congridae",28
"Engraulisoma taeniatum",28
"Equetus acuminatus",28
"Gasteropelecus sternicla",28
"Gobiosoma bosci",28
"Gymnothorax sp. C",28
"Haemulon parrai",28
"Halichoeres scapularis",28
"Harengula jaguana",28
"Hemiramphus brasiliensis",28
"Jenkinsia stolifera",28
"Lutjanus kasmira",28
"Luxilus coccogenis",28
"Lythrypnus heterochroma",28
"Mulloidichthys vanicolensis",28
"Muraenidae",28
"Myoxocephalus polyacanthocephalus",28
"Notropis boops",28
"Oreochromis mossambicus",28
"Paragobiodon echinocephalus",28
"Parotocinclus britskii",28
"Phoxinus erythrogaster",28
"Physopyxis lyra",28
"Planiloricaria cryptodon",28
"Platysilurus mucosus",28
"Plectroglyphidodon dickii",28
"Poeciliopsis turrubarensis",28
"Pomacentrus xanthurus",28
"Prionotus scitulus",28
"Propimelodus caesius",28
"Pseudocaranx dentex",28
"Pyrrhulina filamentosa",28
"Serranus tabacarius",28
"Sorubim elongatus",28
"Squalus acanthias",28
"Stellifer lanceolatus",28
"Syngnathus",28
"Triacanthus biaculeatus",28
"Trichogaster trichopterus",28
"Valamugil cunnesius",28
"Zanclus cornutus",28
"Acanthemblemaria chaplini",27
"Alosa chrysochloris",27
"Astyanax abramoides",27
