"dwc.scientificName","freq"
"Scardinius erythrophthalmus",3
"Sphyraena borealis",3
"Thorichthys ellioti",3
"Thyrina meeki",3
"Toxotes jaculatrix",3
"Trachinotus goodei",3
"Xenotoca melanosoma",3
"Acipenser oxyrhynchus",2
"Acrocheilus alutaceus",2
"Algansea tincella",2
"Amblyopsis spelaea",2
"Aphredoderus sayanus gibbosus",2
"Arapaima gigas",2
"Astyanax mexicanus",2
"Barbonymus schwanenfeldii",2
"Belonesox belizanus",2
"Brycon guatamalensis",2
"Carcharhinus plumbeus",2
"Catostomus macrocheilus",2
"Catostomus tahoensis",2
"Ceratichthys taurocephalus",2
"Channa marulius",2
"Chapalichthys encaustus",2
"Chorosomus eos",2
"Chrosomus erythrogaster × Luxilus cornutus",2
"Clinocottus embryum",2
"Cottus baileyi",2
"Cottus bairdi kumlieni",2
"Cottus bairdii fumorum",2
"Cottus beldingii",2
"Cottus carolinae carolinae",2
"Cottus girardi",2
"Crenicichla",2
"Crystallaria cincotta",2
"Cyprinella chloristia",2
"Cyprinella leedsi",2
"Cyprinella spiloptera × whipplei",2
"Dallia pectoralis",2
"Elassoma okefenokee",2
"Enophrys bison",2
"Erimyzon",2
"Esox americana vermiculatus",2
"Esox americanus vermicualtus",2
"Etheostoma atripinne",2
"Etheostoma blennioides newmani",2
"Etheostoma collis",2
"Etheostoma crossopterum",2
"Etheostoma lachneri",2
"Etheostoma longimanum",2
"Etheostoma microlepidum",2
"Etheostoma oophylax",2
"Etheostoma parvipinne",2
"Etheostoma podostemone",2
"Etheostoma ramseyi",2
"Etheostoma simoterum simoterum",2
"Etheostoma smithi",2
"Etheostoma susanae",2
"Fundulus lineolatus",2
"Fundulus similis",2
"Gila bicolor",2
"Girardinichthys multiradiatus",2
"Goodea",2
"Hadropterus phoxocephalus",2
"Hadropterus scierus scierus",2
"Hesperoleucus symmetricus",2
"Hybognathus",2
"Hybopsis amnis",2
"Hybopsis plumbea",2
"Hybopsis rubrifrons",2
"Hybopsis storeriana",2
"Hypophthalmichthys nobilis",2
"Hypsoblennius ionthas",2
"Hysterocarpus traskii",2
"Ictalurus",2
"Imostoma shumardi",2
"Lagodon rhomboides",2
"Lampetra",2
"Lampetra tridentata",2
"Lepomis machrochirus",2
"Lepomis megalotis × macrochirus",2
"Leptocottus armatus",2
"Luxilus chrysocephalus × Chrosomus erythrogaster",2
"Luxilus chrysocephalus × Nocomis biguttatus",2
"Luxilus chrysocephalus × Nocomis micropogon",2
"Luxilus chrysocephalus × Notropis photogenis",2
"Luxilus cornutus × Nocomis micropogon",2
"Lythrurus ardens fasciolaris",2
"Lythrurus lirus",2
"Lythrurus matutinus",2
"Mastacembelus",2
"Menticirrhus americanus",2
"Menticirrhus littoralis",2
"Micropterus cf. coosae (Savannah River Basin)",2
"Micropterus salmoides × punctulatus",2
"Moxostoma cervinum",2
"Moxostoma rupiscartes",2
"Mustelus canis",2
"Myoxocephalus thompsonii",2
"Nocomis",2
"Nocomis micropogon × Semotilus atromaculatus",2
"Notropis ammophilus",2
"Notropis asperifrons",2
"Notropis lutrensis",2
"Notropis ortenburgeri",2
"Notropis spilopterus × whipplei",2
"Noturus",2
"Noturus flavater",2
"Noturus flavipinnis",2
"Noturus furiosus",2
"Noturus leptocanthus",2
"Noturus natalis",2
"Noturus taylori",2
"Novumbra hubbsi",2
"Oncorhynchus apache",2
"Oncorhynchus mykiss gilberti",2
"Oreochromis leucostictus",2
"Oreochromis niloticus",2
"Percina aurantiaca",2
"Percina caprodes × Etheostoma caeruleum",2
"Phenacobius crassilabrum",2
"Pholis laeta",2
"Pimephales notatus × promelas",2
"Pimephales notaus",2
"Poecilia",2
"Poecilia butleri",2
"Poecilia mexicana",2
"Poecilichthys camurus",2
"Poecilichthys zonalis",2
"Pogonias cromis",2
"Pollachius virens",2
"Pomoxis",2
"Pseudoxiphophorus bimaculatus",2
"Pteronotropis hubbsi",2
"Pteronotropis hypselopterus",2
"Pteronotropis signipinnis",2
"Ptychocheilus umpquae",2
"Rhizoprionodon terraenovae",2
"Salmo",2
"Salmo clarki henshawi",2
"Salmo gairdnerii irideus",2
"Salvelinus alpinus",2
"Scaphirhynchus platorynchus",2
"Selar crumenophthalmus",2
"Selene vomer",2
"Semotilus atromaculatus × Campostoma anomalum",2
"Sorubim lima",2
"Sphoeroides maculatus",2
"Syngnathus",2
"Syngnathus scovelli",2
"Synodus foetens",2
"Thaleichthys pacificus",2
"Thoburnia rhothoeca",2
"Tilapia zilli",2
"Trachinotus carolinus",2
"Urophycis regia",2
"Xenotoca eiseni",2
"Zoarces americanus",2
"Zoogoneticus quitzeoensis",2
"Abramis brama",1
"Acanthogobius flavimanus",1
"Acanthurus randalli",1
"Adinia xenica",1
"Allodontichthys tamazulae",1
"Allotoca",1
"Alosa ohiensis",1
"Amatitlania nigrofasciata",1
"Ambloplites rupestras",1
"Ameiurus platycephalus",1
"Ammocrypta beani",1
"Ammodytes",1
"Ammodytes hexapterus",1
"Amphilophus longimanus",1
"Amphiodon alosoides",1
"Anableps dowi",1
"Anchoa hepsetus",1
"Anoplarchus purpurescens",1
"Archocentrus spilurus",1
"Ariopsis assimilis",1
"Ariopsis felis",1
"Arius felis",1
"Artedius fenestralis",1
"Ataeniobius toweri",1
"Atractoseus spatula",1
"Aulorhynchus flavidus",1
"Bairdiella chrysoura",1
"Blicca bjoerkna",1
"Campostoma anomalum × Hybopsis biguttatus",1
"Campostoma anomalum × Notropis chrysocephalus",1
"Campostoma ornatum",1
"Carangidae",1
"Caranx hippos",1
"Carassius auratus gibelio",1
"Carcharhinus limbatus",1
"Catostomas commersoni",1
"Catostomus clarkii",1
"Catostomus columbianus",1
"Catostomus commersonnii",1
"Catostomus platyrhynchus",1
"Centrarchidae",1
"Centropomus undecimalis",1
"Centropristis striata",1
"Chapalichthys pardalis",1
"Characidae",1
