"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ucmp","v","137970","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140995","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136732","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136823","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140611","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141002","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138047","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136883","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137930","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140441","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137032","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140897","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140593","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138215","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136957","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137001","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138062","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136659","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138174","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137875","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140833","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137961","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140939","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140482","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137824","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141188","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137684","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140696","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141246","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140211","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138260","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137893","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137925","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","177304","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138571","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137078","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137828","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140896","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137787","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141139","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140253","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138019","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137722","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137905","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137802","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137026","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137749","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137661","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138238","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137432","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140903","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138322","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140288","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137083","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","440380","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138114","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140240","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137034","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140460","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140889","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137697","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137783","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140953","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138017","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136821","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136937","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136945","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140847","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136755","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136970","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140948","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136849","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138187","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140455","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136968","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141159","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136785","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140422","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136884","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","130316","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140884","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137693","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140910","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141350","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137021","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140691","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136690","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137060","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137225","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141161","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136794","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137701","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137942","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137670","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140996","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136813","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140204","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136730","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137581","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140246","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137607","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137687","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136778","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140676","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140988","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136833","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137927","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137978","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136811","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138330","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137645","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136721","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137752","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137775","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138053","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136973","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140451","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137647","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","139717","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140867","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136683","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138018","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140607","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137667","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136887","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140678","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136728","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141133","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137681","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140457","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137791","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140732","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138529","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137909","Skeleton","","",NA,NA,NA,402
