"Collector","Count"
"sammese",3
"samuel",3
"sasso",3
"schaefer",3
"schleh",3
"schneikart",3
"shaver",3
"sid",3
"sourakov",3
"south",3
"spencer",3
"sprauge",3
"stacey",3
"stanton",3
"steiner",3
"stephan",3
"stouffer",3
"styer",3
"swain",3
"symister",3
"tania",3
"tarrant",3
"tentor",3
"thornton",3
"tinsley",3
"tyson",3
"vokes",3
"watus",3
"wendi",3
"weston",3
"wildmon",3
"witzel",3
"wylie",3
"yates",3
"abbaschian",2
"agnew",2
"alison",2
"aljandro",2
"allison",2
"ami",2
"angell",2
"anton",2
"arvind",2
"babb",2
"bapst",2
"barboza",2
"bariso",2
"bauer",2
"beazell",2
"behnke",2
"belar",2
"bennet",2
"bernice",2
"bernier",2
"bettina",2
"bevis",2
"bickner",2
"birky",2
"blane",2
"blue",2
"bookout",2
"bostron",2
"boyce",2
"brendan",2
"brent",2
"brie",2
"brin",2
"brosius",2
"brunner",2
"bryne",2
"burt",2
"butts",2
"cahill",2
"canino",2
"carlisle",2
"chaffer",2
"chenan",2
"christman",2
"chun",2
"ciancio",2
"colleen",2
"colorado",2
"cosby",2
"coughter",2
"crammer",2
"cueller",2
"cumming",2
"dagley",2
"damron",2
"dave",2
"decatur",2
"denetclaw",2
"denis",2
"dewitt",2
"dicarlo",2
"dolder",2
"ellison",2
"eugene",2
"faris",2
"farro",2
"feagle",2
"feaster",2
"fishwick",2
"flamand",2
"fleur",2
"foust",2
"franklin",2
"frasnye",2
"friedman",2
"fry",2
"fu",2
"fulton",2
"gallo",2
"gene",2
"geology",2
"gerrit",2
"gerwing",2
"gingery",2
"gomez",2
"grabowski",2
"granatosky",2
"griffin",2
"grisse",2
"guthrie",2
"hadden",2
"harley",2
"harlow",2
"harriett",2
"havens",2
"havird",2
"hayward",2
"hernandez",2
"hertweck",2
"hess",2
"hines",2
"hinton",2
"hornsby",2
"hotch",2
"ii",2
"irv",2
"jaclyn",2
"janese",2
"janine",2
"jaysa",2
"jeri",2
"jill",2
"johnathan",2
"jolanta",2
"joyner",2
"kalas",2
"karellas",2
"kaufman",2
"kazuki",2
"kemppanion",2
"kerben",2
"kiersten",2
"kledzik",2
"kobetitsch",2
"kroll",2
"kushnipenko",2
"lacasse",2
"lamb",2
"lantow",2
"leal",2
"leila",2
"lenane",2
"lillian",2
"lindgram",2
"logan",2
"lott",2
"lukert",2
"lynes",2
"maeztu",2
"maggie",2
"mahan",2
"manuel",2
"marcel",2
"marrinan",2
"maryann",2
"mashburn",2
"mazza",2
"mcalister",2
"mcclellan",2
"mcintosh",2
"meghan",2
"meisenburg",2
"michale",2
"middlebrook",2
"moravia",2
"morico",2
"morsink",2
"moser",2
"mr",2
"mussoline",2
"nan",2
"nick",2
"nievelt",2
"oaks",2
"olsen",2
"orwan",2
"overhuls",2
"padgett",2
"parkhill",2
"parkinson",2
"parmentier",2
"pflaum",2
"pietarila",2
"pittman",2
"poirier",2
"ponton",2
"pound",2
"puente",2
"pyle",2
"q",2
"quesada",2
"radz",2
"ramcharau",2
"randolf",2
"randy",2
"reems",2
"rhame",2
"rhodes",2
"riegel",2
"rivas",2
"rivera",2
"roark",2
"robbins",2
"roberta",2
"roberti",2
"rochelle",2
"rovalis",2
"rovolis",2
"rowland",2
"rukin",2
"sanchez",2
"sandborn",2
"sauberman",2
"schafer",2
"schiff",2
"schmek",2
"schollian",2
"schricker",2
"scuro",2
"sellers",2
"sergio",2
"shelton",2
"shemitz",2
"shuppei",2
"silverstein",2
"sims",2
"sivakumaran",2
"skryper",2
"sockolosky",2
"speake",2
"stacy",2
"stinnette",2
"stockly",2
"stoetzel",2
"strawn",2
"stringer",2
"teders",2
"teleki",2
"telford",2
"timberlane",2
"tovani",2
"tower",2
"tryzbiak",2
"ulman",2
"utahna",2
"vicky",2
"vitallo",2
"voermans",2
"wagner",2
"walkuski",2
"weigel",2
"weller",2
"wendy",2
"wenz",2
"wesley",2
"wonser",2
"yi",2
"zabinski",2
"ziegler",2
"zim",2
"zimmerman",2
"zinn",2
"zweig",2
"aarp",1
"abood",1
"acp",1
"ada",1
"akersten",1
"akin",1
"albamonte",1
"alberto",1
"albritton",1
"albury",1
"alejendro",1
"alezxendra",1
"ambrose",1
"amelia",1
"amruta",1
"andy",1
"annella",1
"apopka",1
"aronson",1
"arts",1
"ashley",1
"aspinwall",1
"astrid",1
"atherton",1
"bacheller",1
"bahr",1
"baldwin",1
"baptiste",1
"barber",1
"barclay",1
"barco",1
"barlow",1
"batts",1
"beasley",1
"beaver",1
"bedingfield",1
"beebee",1
"beers",1
"behrnes",1
"ben",1
"bercea",1
"bergen",1
"bernal",1
"berninger",1
"berriman",1
"bhat",1
"birdsall",1
"birkenholtz",1
"blankenship",1
"block",1
"bly",1
"bon",1
"bonny",1
"boothe",1
"bornick",1
"bostrom",1
"bouche",1
"bouzianis",1
"bowers",1
"bowie",1
"branan",1
"brantly",1
"brewington",1
"brgen",1
"brine",1
"bronn",1
"brooke",1
"bruehler",1
"buch",1
"buck",1
"bullen",1
"burch",1
"buresh",1
"burley",1
"buttermore",1
"calhoun",1
"candy",1
"cannarozzi",1
"caraline",1
"cardenas",1
"carin",1
"carolina",1
"carrarozzi",1
"carrie",1
"cassidy",1
"chardon",1
"charlie",1
"chason",1
"chowns",1
"christy",1
"clancey",1
"clarke",1
"claude",1
"clay",1
"cliff",1
"cochrane",1
"coe",1
"colvin",1
"company",1
"conant",1
"condron",1
"cooke",1
"costanten",1
"crabtree",1
"creech",1
"creve",1
"crumpton",1
"crystal",1
"cushman",1
"dahl",1
"daily",1
"dallas",1
"damian",1
"daren",1
"darshi",1
"davida",1
"daytona",1
"dehart",1
"delgato",1
"deml",1
"dept",1
"der",1
"derose",1
"deshponde",1
"dianne",1
"dillan",1
"dodd",1
"doe",1
"dolly",1
"donnely",1
"doverpike",1
"dredging",1
"drinkwater",1
"dryden",1
"duckworth",1
"dudley",1
"duncan",1
"dunham",1
"eepoel",1
"eichman",1
"eifenbem",1
"eisenberg",1
"elbert",1
"eldred",1
"elfenbin",1
"elisabeth",1
"elissa",1
"escoffier",1
"eskin",1
"espenshade",1
"ethridge",1
"etters",1
"expedition",1
"fagerlin",1
"family",1
"farrow",1
"fawkes",1
"feitsma",1
"felt",1
"ferns",1
"figueroa",1
"filko",1
"finn",1
"fischer",1
"fl",1
"foller",1
"ford",1
"foreman",1
"francesca",1
"fricke",1
"frisosky",1
"fugate",1
"gacia",1
"gail",1
"galaoway",1
"galina",1
"gallagher",1
"garlets",1
"garman",1
"garmany",1
"garrett",1
"garroway",1
"gatenby",1
"gazin",1
"geison",1
"gennaro",1
"gerrero",1
"gingrey",1
"glenn",1
"gloria",1
"goforth",1
"goodfriend",1
"grady",1
"greenland",1
"griffis",1
"griffith",1
"grim",1
"grimmer",1
"gross",1
"grullon",1
"guensburg",1
"guest",1
"gunter",1
"guriak",1
"gursky",1
"gus",1
"gustafson",1
"h.c",1
"halligan",1
"halpin",1
"hamon",1
"hampton",1
"hank",1
"hansel",1
"hansen",1
"hanssen",1
"harlem",1
"harrell",1
"harrer",1
"hart",1
"hauber",1
"haubrud",1
"haugrud",1
"hause",1
"hayman",1
"hays",1
"hazeltine",1
"heard",1
"heinerth",1
"helms",1
"hendry",1
"herbst",1
"herter",1
"hibbard",1
"hickerson",1
"hilton",1
"hirayama",1
"hiroko",1
"hitchcock",1
"hitz",1
"ho",1
"hollis",1
"hooker",1
"hooten",1
"hopkins",1
"horgan",1
"houder",1
"howat",1
"huber",1
"huddlestun",1
"huffman",1
"huntoon",1
"hutto",1
"hyne",1
"icenhour",1
"ignacio",1
"iguchi",1
"ill",1
"irvine",1
"isadoro",1
"jaap",1
"jacob",1
"jada",1
"jankowski",1
"jarrett",1
"jasinski",1
"jessi",1
"jimmy",1
"jobs",1
"joca",1
"johonnes",1
"jonathon",1
"joor",1
"jordan",1
"joswig",1
"judson",1
"kamboures",1
"kansas",1
"katzman",1
"kayla",1
"kayworth",1
"kendall",1
"keswick",1
"kinard",1
"klement",1
"kling",1
"kocourek",1
"koetsier",1
"kornit",1
"kristie",1
"kristina",1
"krystal",1
"kurtzman",1
"kvaltine",1
"laessle",1
"lancanster",1
"landon",1
"landquist",1
"langtimm",1
"lanquist",1
"lara",1
"lavaine",1
"lavoie",1
"lawn",1
"lawry",1
"lawyer",1
"lazcano",1
"ledger",1
"leisey",1
"leivonen",1
"leland",1
"lenci",1
"leonard",1
"leticia",1
"letzeller",1
"lev",1
"levy",1
"liesle",1
"lightsey",1
"lindberg",1
"lindsley",1
"lintner",1
"linville",1
"littler",1
"liu",1
"loomis",1
"lord",1
"lorna",1
"lorne",1
"loshonkohl",1
"lovelock",1
"lovely",1
"lowe",1
"lucio",1
"lucius",1
"ludlow",1
"lynne",1
"maclauchlan",1
"maclauchlin",1
"madsen",1
"majken",1
"mallard",1
"manchego",1
"manis",1
"manjula",1
"manrodiena",1
"maravia",1
"marsh",1
"martindale",1
"martins",1
"marty",1
"masch",1
"mauricio",1
"mavis",1
"maxwell",1
"mayberry",1
"mayer",1
"mayte",1
"mccahill",1
"mcclung",1
"mccraw",1
"mcedward",1
"mcinerny",1
"mckelvey",1
"mckinney",1
"mcnair",1
"mcwhorter",1
"meginley",1
"melora",1
"mercer",1
"merissa",1
"merrill",1
"mertec",1
"merter",1
"messick",1
"mickey",1
"minno",1
"minx",1
"moles",1
"montague",1
"monty",1
"mooney",1
"morefield",1
"mormon",1
"moses",1
"mosler",1
"moulton",1
"mullard",1
"mullins",1
"naccarato",1
"nanette",1
"nedbalek",1
"neeley",1
"neill",1
"nekorchuk",1
"nesbit",1
"nesbitt",1
"network",1
"nicholson",1
"nicols",1
"nieland",1
"nieuwenhuise",1
"nile",1
"nobles",1
"noit",1
"noll",1
"novel",1
"novotny",1
"novy",1
"o'bannon",1
"o'steen",1
"o.a",1
"olmer",1
"onderdonk",1
"oneill",1
"ontario",1
"opara",1
"ott",1
"p.a.r.t",1
"packard",1
"pagel",1
"papenov",1
"paris",1
"parrish",1
"parsons",1
"pauley",1
"paxson",1
"pearce",1
"pedersen",1
"pelfenbem",1
"petrie",1
"petuch",1
"pew",1
"pfaff",1
"phillips",1
"pickett",1
"pilka",1
"pippel",1
"ploegart",1
"pojas",1
"pollock",1
"ponsell",1
"poston",1
"presley",1
"preston",1
"prieto",1
"prop",1
"purdy",1
"radcliff",1
"ramos",1
"rasmussen",1
"rauney",1
"rees",1
"regalado",1
"regnvall",1
"rentfrow",1
"renzis",1
"rhada",1
"richey",1
"richoff",1
"rio",1
"rios",1
"rivers",1
"rizzo",1
"roach",1
"romagosa",1
"romph",1
"ronda",1
"ros",1
"rosecrans",1
"roske",1
"roszel",1
"rotolo",1
"rouse",1
"roxane",1
"roxanne",1
"roxie",1
"rudolph",1
"rupert",1
"rusch",1
"russ",1
"rutherford",1
"ruthstrom",1
"s.e",1
"salazar",1
"salvage",1
"salvatore",1
"samai",1
"sandie",1
"sanger",1
"sansone",1
"santamaria",1
"santanach",1
"santos",1
"saroop",1
"sarti",1
"saylor",1
"scala",1
"schmelz",1
"schmid",1
"schuller",1
"science",1
"scolaro",1
"scudder",1
"sea",1
"seamam",1
"self",1
"shane",1
"shay",1
"shepard",1
"sheryll",1
"shunpei",1
"shutterly",1
"sibley",1
"siles",1
"simmons",1
"singer",1
"sizemore",1
"skinner",1
"skipper",1
"skye",1
"smu",1
"solaun",1
"sollenberger",1
"sonny",1
"sowell",1
"spinner",1
"sprinkle",1
"sprowl",1
"staff",1
"staller",1
"star",1
"steele",1
"steglets",1
"steier",1
"stein",1
"stephane",1
"stiff",1
"stout",1
"stranding",1
"strawser",1
"students",1
"sunberg",1
"suzuki",1
"swanson",1
"sweeney",1
"taggart",1
"takamo",1
"tallant",1
"tanner",1
"tarnuzzar",1
"tate",1
"tavano",1
"tavera",1
"tench",1
"teresa",1
"tiffany",1
"tipple",1
"tipton",1
"tito",1
"toop",1
"topping",1
"torraca",1
"tracy",1
"trechman",1
"trunk",1
"tulane",1
"turtle",1
"twente",1
"tynes",1
"ueda",1
"underwood",1
"usf",1
"vacirca",1
"valenciano",1
"vanscoter",1
"varosi",1
"vasiliki",1
"vavrek",1
"vellake",1
"vogel",1
"waldo",1
"wallis",1
"wally",1
"walt",1
"warmack",1
"washington",1
"watkins",1
"weber",1
"weiwandt",1
"welborn",1
"whitehead",1
"whitfield",1
"whitmore",1
"whitney",1
"williford",1
"willis",1
"wims",1
"wingate",1
"winne",1
"winston",1
"wlyda",1
"woodward",1
"woody",1
"wooten",1
"wrigley",1
"wyndham",1
"yager",1
"yonkers",1
"york",1
"younber",1
"zanden",1
"zettler",1
"zug",1
"zumbro",1
