"dwc.scientificName","freq"
"Pristis",7
"Pseudotropheus",7
"Pylodictis olivaris",7
"Raja eglanteria",7
"Raja erinacea",7
"Remora brachyptera",7
"Rhinecanthus aculeatus",7
"Sardinops sagax",7
"Sargocentron punctatissimum",7
"Sargocentron spiniferum",7
"Scomberesox saurus",7
"Scombridae",7
"Scombrolabrax heterolepis",7
"Scorpaenidae",7
"Scorpaenodes caribbaeus",7
"Selene peruviana",7
"Seriola rivoliana",7
"Sparisoma radians",7
"Stegastes rectifraenum",7
"Stomias",7
"Stromateidae",7
"Strongylura exilis",7
"Tetragonurus cuvieri",7
"Trematocranus microstoma",7
"Tyrannochromis nigriventer",7
"Ulvaria subbifurcata",7
"Vinciguerria nimbaria",7
"Xenolepidichthys dalgleishi",7
"Zenopsis conchifera",7
"Zoarcidae",7
"Abactochromis labrosus",6
"Abudefduf septemfasciatus",6
"Acanthurus bahianus",6
"Aldrovandia",6
"Aluterus scriptus",6
"Anguilliformes",6
"Anisotremus scapularis",6
"Apogon",6
"Apogon fraenatus",6
"Argentina silus",6
"Aristostomias",6
"Artedidraco skottsbergi",6
"Atherinomorus duodecimalis",6
"Bagridae",6
"Barbus",6
"Bathophilus pawneei",6
"Bathygadus",6
"Bathygobius",6
"Bembrops gobioides",6
"Benthosema suborbitale",6
"Bollmannia communis",6
"Bollmannia eigenmanni",6
"Bothus leopardinus",6
"Bothus lunatus",6
"Bryx dunckeri",6
"Caelorinchus caelorhincus",6
"Campostoma pullum",6
"Canthigaster",6
"Caranx latus",6
"Centrarchus macropterus",6
"Centropristis",6
"Cephalopholis argus",6
"Cetostoma regani",6
"Chaetodon lunula",6
"Characiformes",6
"Chauliodus",6
"Clarias gariepinus",6
"Coregonus clupeaformis",6
"Cottus groenlandicus",6
"Ctenochaetus striatus",6
"Cyema atrum",6
"Diodon hystrix",6
"Diodontidae",6
"Diplophos taenia",6
"Diplotaxodon",6
"Diretmus argenteus",6
"Electrona risso",6
"Enneacanthus obesus",6
"Enneanectes pectoralis",6
"Esox masquinongy",6
"Etheostoma cf. pulchellum",6
"Etheostoma fragi",6
"Etheostoma kantuckeense",6
"Eucinostomus harengulus",6
"Fundulus confluentus",6
"Genyochromis mento",6
"Gobiesox strumosus",6
"Gymnothorax moringa",6
"Haemulidae",6
"Haemulon striatum",6
"Halichoeres poeyi",6
"Halichoeres semicinctus",6
"Harpagifer antarcticus",6
"Heterodontus portusjacksoni",6
"Hippocampus zosterae",6
"Hypoatherina harringtonensis",6
"Ichthyomyzon",6
"Istiblennius dussumieri",6
"Istigobius ornatus",6
"Istiophoridae",6
"Labeo niloticus",6
"Labidochromis shiranus",6
"Labroides dimidiatus",6
"Lagocephalus laevigatus",6
"Leptostomias haplocaulus",6
"Lophiidae",6
"Lutjanus analis",6
"Lutjanus fulviflamma",6
"Macropodus opercularis",6
"Malacoraja senta",6
"Maylandia lombardoi",6
"Melamphaes pumilus",6
"Melamphaes typhlops",6
"Melanostomias melanops",6
"Microphis brachyurus",6
"Minytrema melanops",6
"Moringua edwardsi",6
"Moxostoma macrolepidotum",6
"Mulloidichthys flavolineatus",6
"Myrichthys breviceps",6
"Myrichthys tigrinus",6
"Myripristis violacea",6
"Myrophis vafer",6
"Nezumia bairdii",6
"Nimbochromis fuscotaeniatus",6
"Notoscopelus resplendens",6
"Notropis chalybaeus",6
"Notropis petersoni",6
"Notropis spectrunculus",6
"Notropis stramineus",6
"Novaculichthys taeniourus",6
"Odontesthes regia",6
"Ogcocephalus radiatus",6
"Ogilbia cayorum",6
"Oncorhynchus tshawytscha",6
"Oneirodidae",6
"Ophidiidae",6
"Oreochromis niloticus",6
"Otopharynx heterodon",6
"Oxyporhamphus micropterus similis",6
"Paracanthurus hepatus",6
"Paraconger",6
"Paralepis coregonoides",6
"Peprilus",6
"Percina copelandi",6
"Percina sipsi",6
"Percopsis omiscomaycus",6
"Phycis chesteri",6
"Placidochromis subocularis",6
"Plectrypops retrospinis",6
"Pleuronectidae",6
"Poeciliidae",6
"Pomacanthus imperator",6
"Porichthys plectrodon",6
"Priacanthidae",6
"Protomelas insignis",6
"Protomelas spilopterus",6
"Psenes cyanophrys",6
"Pseudocheirodon arnoldi",6
"Remorina albescens",6
"Rondeletia loricata",6
"Rypticus subbifrenatus",6
"Salaria fluviatilis",6
"Saurida brasiliensis",6
"Saurida suspicio",6
"Scarus coeruleus",6
"Sciaenochromis fryeri",6
"Scomberomorus maculatus",6
