"dwc.scientificName","freq"
"Erimyzon",7
"Etheostoma acuticeps",7
"Etheostoma fricksium",7
"Etheostoma lepidum",7
"Etheostoma longimanum",7
"Etheostoma thalassinum",7
"Fundulus cingulatus",7
"Fundulus waccamensis",7
"Gibbonsia montereyensis",7
"Gobioides broussoneti",7
"Holanthias martinicensis",7
"Hypsoblennius hentz",7
"Ictiobus niger",7
"Jordanella floridae",7
"Lepomis cyanellus x L.",7
"Lepophidium",7
"Macrhybopsis gelida",7
"Macrhybopsis meeki",7
"Noturus elegans",7
"Noturus fasciatus",7
"Ophidion",7
"Pareques iwamotoi",7
"Percina kusha",7
"Pomacentrus variabilis",7
"Prionotus salmonicolor",7
"Ptychocheilus grandis",7
"Scorpaena",7
"Scorpaenichthys marmoratus",7
"Serranus subligarius",7
"Sphyraena barracuda",7
"Ambloplites rupestris rupestris",6
"Anacanthobatis folirostris",6
"Antennarius striatus",6
"Argentina striata",6
"Argyropelecus aculeatus",6
"Barbus",6
"Barbus nedgia",6
"Breviraja sinusmexicanus",6
"Catostomus columbianus",6
"Catostomus platyrhynchus",6
"Caulolatilus intermedius",6
"Cebidichthys violaceus",6
"Cottus aleuticus",6
"Cottus bairdii",6
"Cottus meridionalis",6
"Cyprinella callisema",6
"Cyttopsis rosea",6
"Diretmus argenteus",6
"Echiophis punctifer",6
"Etheostoma bison",6
"Etheostoma grahami",6
"Etheostoma moorei",6
"Etmopterus virens",6
"Etropus rimosus",6
"Euthynnus alletteratus",6
"Exoglossum laurae",6
"Gibbonsia metzi",6
"Gila robusta",6
"Hypleurochilus geminatus",6
"Laemonema barbatulum",6
"Lepomis macrochirus x. L. gulosus",6
"Leptocottus armatus",6
"Lythrurus",6
"Lythrurus bellus x L. alegnotus",6
"Macroramphosus scolopax",6
"Membras vagrans",6
"Micropterus cataractae ms",6
"Monacanthus ciliatus",6
"Morone americana",6
"Mylocheilus caurinus",6
"Nocomis platyrhynchus",6
"Notropis amoenus",6
"Notropis hypsilepis",6
"Notropis scabriceps",6
"Notropis texnaus",6
"Noturus gilberti",6
"Percina gymnocephala",6
"Percina tanasi",6
"Phenacobius teretulus",6
"Raja garmani",6
"Sabanejewia aurata balcanica x S. a. bulgarica",6
"Scomberomorus cavalla",6
"Scorpaena brasiliensis",6
"Scorpiodoras",6
"Sphyraena borealis",6
"Squatina dumeril",6
"Symphurus civitatus",6
"Synodus intermedius",6
"Zenopsis conchifera",6
"Ablennes hians",5
"Acantharchus pomotis",5
"Aequidens",5
"Alosa alabamae",5
"Aluterus heudeloti",5
"Ambloplites cavifrons",5
"Ameiurus catus",5
"Anoplarchus purpurescens",5
"Artedius lateralis",5
"Bairdiella chrysura",5
"Balitoridae",5
"Barbus paludinosus",5
"Barbus truttiformis",5
"Bathypterois bigelowi",5
"Bembrops anatirostris",5
"Brevoortia tyrannus",5
"Caelorinchus caribbaeus",5
"Carapus bermudensis",5
"Catostomidae",5
"Chaetodon ocellatus",5
"Chasmodes bosquianus",5
"Chaunax suttkusi",5
"Chromis scotti",5
"Cottus carolinae carolinae",5
"Cottus gulosus",5
"Ctenopharyngodon idella",5
"Cyprinella callitaenia",5
"Cyprinella proserpina",5
"Cyprinella venusta stigmatura",5
"Cyprinella xaenura",5
"Echeneis neucratoides",5
"Engyophrys senta",5
"Epigonus pandionis",5
"Epinephelus flavolimbatus",5
"Equetus umbrosus",5
"Esox americanus vermiculatus",5
"Etheostoma denoncourti",5
"Etheostoma kanawhae",5
"Etheostoma kantuckeense",5
"Etheostoma maculatum",5
"Etheostoma pallididorsum",5
"Etheostoma rafinesquei",5
"Etheostoma raneyi",5
"Etrumeus teres",5
"Fundulus",5
"Fundulus rathbuni",5
"Gobiesox rhessodon",5
"Gobiosoma longipala",5
"Halichoeres bivittatus",5
"Halichoeres caudalis",5
"Hippocampus zosterae",5
"Holacanthus bermudensis",5
"Hoplostethus mediterraneus",5
"Hoplunnis tenuis",5
"Hybopsis alborus",5
"Ictiobus cyprinellus",5
"Lavinia exilicauda",5
"Lepomis megalotis peltastes",5
"Malacocephalus occidentalis",5
"Microdesmus longipinnis",5
"Microglanis poecilus",5
"Micropterus",5
"Moxostoma ariommus",5
"Moxostoma pappillosum",5
"Mylopharodon conocephalus",5
"Notemigonus crysoleucus",5
"Notropis atrocaudalis",5
"Notropis chihuahua",5
"Notropis girardi",5
"Notropis melanostomus",5
"Notropis semperasper",5
"Noturus flavipinnis",5
"Oncorhynchus kisutch",5
"Parablennius marmoreus",5
"Paralichthys albigutta",5
"Peprilus paru",5
"Percina nigofasciata",5
"Percina nigrofasciata raneyi",5
"Percina oxyrhynchus",5
"Percina uranidea",5
"Phoxinus phoxinus",5
"Platydoras costatus",5
"Prionotus evolans",5
"Prosopium williamsoni",5
"Rypticus maculatus",5
"Sander canadensis",5
"Serranus atrobranchus",5
"Sphoeroides nephelus",5
"Syacium gunteri",5
"Synagrops spinosus",5
"Synbranchus marmoratus",5
"Syngnathus springeri",5
"Tautoga onitis",5
"Thorichthys meeki",5
"Tylosurus crocodilus",5
"Urophycis cirrata",5
"Varicorhinus beso",5
