"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"alcohol prep.","university of alberta museums","uamz","f7717.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2328","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3489","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6348.12","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6307","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f8009","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7463","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5486.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3259","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r716","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3328.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3455.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7494","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6689","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4974.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3196.16","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5633","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3197","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5139","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4419","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6000","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6016","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","m4421","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r847","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2641","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1146","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4970","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6496.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1454","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6065","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5342","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3409.6","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1024","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5722","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3179.5","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1674","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f8276","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1023","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f993","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5962","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7436.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r533","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6105","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4677","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7000","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1190","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","a3028","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3177.5","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4485","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r518","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f852","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r501","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6719","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6345.8","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r335","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6286","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2402","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f930","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4061.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3191.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r834","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r441","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3089","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7593","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6353.35","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r206","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r294","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f724","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","m6821","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6119","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6352.34","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1209","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5785","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7716.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4915.4","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r254","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r310","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4625.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r513","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f462","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3603.7","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5768","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5707","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6352.14","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r693","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6059","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3559","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r864","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r243","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f772","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4306","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r677","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r670","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1728","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r265","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r675","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1827","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f945","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5050","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r480","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2593","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5787","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r880","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7662","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6353.9","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4055","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2352","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f452","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r247","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6066","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4983.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f763","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6660","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7599.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1960","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6082","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1102","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r617","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r100","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3197.3","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4846","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5930","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1570","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2010","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f427","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6311","EtOH","","",NA,NA,NA,28
